date,lastUpdateTime,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,total_confirm,total_suspect,total_heal,total_dead,total_severe,name
2020-03-30,,56,0.0,0,5,0.0,,1212,0,42,43,0,希腊
2020-03-31,,122,0.0,0,6,0.0,,1334,0,42,49,0,希腊
2020-04-01,,81,0.0,0,1,0.0,,1415,0,42,50,0,希腊
2020-04-02,,169,0.0,0,3,0.0,,1584,0,42,53,0,希腊
2020-04-03,,29,0.0,0,6,0.0,,1613,0,42,59,0,希腊
2020-04-04,,60,0.0,36,9,0.0,,1673,0,78,68,0,希腊
2020-04-05,,62,0.0,0,5,0.0,,1735,0,78,73,0,希腊
2020-04-06,,20,0.0,0,6,0.0,,1755,0,78,79,0,希腊
2020-04-07,,77,0.0,191,2,0.0,,1832,0,269,81,0,希腊
2020-04-08,,52,0.0,0,2,0.0,,1884,0,269,83,0,希腊
2020-04-09,,71,0.0,0,3,0.0,,1955,0,269,86,0,希腊
2020-04-10,,56,0.0,0,0,0.0,,2011,0,269,86,0,希腊
2020-04-11,,70,0.0,0,7,0.0,,2081,0,269,93,0,希腊
2020-04-12,,33,0.0,0,5,0.0,,2114,0,269,98,0,希腊
2020-04-13,,31,0.0,0,0,0.0,,2145,0,269,98,0,希腊
2020-04-14,,25,0.0,0,3,0.0,,2170,0,269,101,0,希腊
2020-04-15,,22,0.0,0,1,0.0,,2192,0,269,102,0,希腊
2020-04-16,,15,0.0,0,3,0.0,,2207,0,269,105,0,希腊
2020-04-17,,17,0.0,0,3,0.0,,2224,0,269,108,0,希腊
2020-04-18,,11,0.0,0,2,0.0,,2235,0,269,110,0,希腊
2020-03-18,,3,0.0,0,0,0.0,,3,0,0,0,0,毛里求斯
2020-03-19,,4,0.0,0,0,0.0,,7,0,0,0,0,毛里求斯
2020-03-21,,7,0.0,0,1,0.0,,14,0,0,1,0,毛里求斯
2020-03-22,,14,0.0,0,1,0.0,,28,0,0,2,0,毛里求斯
2020-03-23,,8,0.0,0,0,0.0,,36,0,0,2,0,毛里求斯
2020-03-24,,6,0.0,0,0,0.0,,42,0,0,2,0,毛里求斯
2020-03-25,,10,0.0,0,0,0.0,,52,0,0,2,0,毛里求斯
2020-03-26,,29,0.0,0,0,0.0,,81,0,0,2,0,毛里求斯
2020-03-27,,13,0.0,0,0,0.0,,94,0,0,2,0,毛里求斯
2020-03-28,,8,0.0,0,0,0.0,,102,0,0,2,0,毛里求斯
2020-03-29,,8,0.0,0,0,0.0,,110,0,0,2,0,毛里求斯
2020-03-30,,33,0.0,0,1,0.0,,143,0,0,3,0,毛里求斯
2020-03-31,,4,0.0,0,2,0.0,,147,0,0,5,0,毛里求斯
2020-04-01,,14,0.0,0,1,0.0,,161,0,0,6,0,毛里求斯
2020-04-02,,8,0.0,0,1,0.0,,169,0,0,7,0,毛里求斯
2020-04-03,,17,0.0,0,0,0.0,,186,0,0,7,0,毛里求斯
2020-04-04,,10,0.0,0,0,0.0,,196,0,0,7,0,毛里求斯
2020-04-06,,48,0.0,4,0,0.0,,244,0,4,7,0,毛里求斯
2020-04-07,,24,0.0,4,0,0.0,,268,0,8,7,0,毛里求斯
2020-04-08,,5,0.0,11,0,0.0,,273,0,19,7,0,毛里求斯
2020-04-09,,41,0.0,4,0,0.0,,314,0,23,7,0,毛里求斯
2020-04-10,,4,0.0,0,2,0.0,,318,0,23,9,0,毛里求斯
2020-04-12,,6,0.0,19,0,0.0,,324,0,42,9,0,毛里求斯
2020-04-13,,0,,0,0,,,324,0,42,9,0,毛里求斯
2020-04-14,,0,0.0,9,0,0.0,,324,0,51,9,0,毛里求斯
2020-04-15,,0,0.0,14,0,0.0,,324,0,65,9,0,毛里求斯
2020-04-16,,0,0.0,16,0,0.0,,324,0,81,9,0,毛里求斯
2020-04-17,,0,0.0,27,0,0.0,,324,0,108,9,0,毛里求斯
2020-02-27,,1,0.0,0,0,,,1,0,0,0,0,爱沙尼亚
2020-03-05,,2,0.0,0,0,0.0,,3,0,0,0,0,爱沙尼亚
2020-03-07,,7,0.0,0,0,0.0,,10,0,0,0,0,爱沙尼亚
2020-03-10,,2,0.0,0,0,0.0,,12,0,0,0,0,爱沙尼亚
2020-03-11,,1,0.0,0,0,0.0,,13,0,0,0,0,爱沙尼亚
2020-03-12,,4,0.0,0,0,0.0,,17,0,0,0,0,爱沙尼亚
2020-03-13,,51,0.0,0,0,0.0,,68,0,0,0,0,爱沙尼亚
2020-03-14,,41,0.0,0,0,0.0,,109,0,0,0,0,爱沙尼亚
2020-03-15,,26,0.0,0,0,0.0,,135,0,0,0,0,爱沙尼亚
2020-03-16,,70,0.0,0,0,0.0,,205,0,0,0,0,爱沙尼亚
2020-03-17,,20,0.0,0,0,0.0,,225,0,0,0,0,爱沙尼亚
2020-03-18,,33,0.0,0,0,0.0,,258,0,0,0,0,爱沙尼亚
2020-03-22,,68,0.0,0,0,0.0,,326,0,0,0,0,爱沙尼亚
2020-03-23,,26,0.0,0,0,0.0,,352,0,0,0,0,爱沙尼亚
2020-03-24,,17,0.0,0,0,0.0,,369,0,0,0,0,爱沙尼亚
2020-03-25,,35,0.0,9,1,0.0,,404,0,9,1,0,爱沙尼亚
2020-03-26,,134,0.0,25,0,0.0,,538,0,34,1,0,爱沙尼亚
2020-03-27,,37,0.0,0,0,0.0,,575,0,34,1,0,爱沙尼亚
2020-03-28,,65,0.0,0,0,0.0,,640,0,34,1,0,爱沙尼亚
2020-03-29,,39,0.0,0,2,0.0,,679,0,34,3,0,爱沙尼亚
2020-03-30,,36,0.0,0,0,0.0,,715,0,34,3,0,爱沙尼亚
2020-03-31,,30,0.0,0,1,0.0,,745,0,34,4,0,爱沙尼亚
2020-04-01,,34,0.0,0,1,0.0,,779,0,34,5,0,爱沙尼亚
2020-04-02,,79,0.0,0,6,0.0,,858,0,34,11,0,爱沙尼亚
2020-04-03,,103,0.0,14,1,0.0,,961,0,48,12,0,爱沙尼亚
2020-04-04,,57,0.0,11,1,0.0,,1018,0,59,13,0,爱沙尼亚
2020-04-05,,79,0.0,3,2,0.0,,1097,0,62,15,0,爱沙尼亚
2020-04-06,,11,0.0,0,4,0.0,,1108,0,62,19,0,爱沙尼亚
2020-04-07,,41,0.0,7,2,0.0,,1149,0,69,21,0,爱沙尼亚
2020-04-08,,36,0.0,3,3,0.0,,1185,0,72,24,0,爱沙尼亚
2020-04-09,,22,0.0,11,0,0.0,,1207,0,83,24,0,爱沙尼亚
2020-04-10,,51,0.0,10,0,0.0,,1258,0,93,24,0,爱沙尼亚
2020-04-11,,46,0.0,0,0,0.0,,1304,0,93,24,0,爱沙尼亚
2020-04-12,,5,0.0,5,1,0.0,,1309,0,98,25,0,爱沙尼亚
2020-04-13,,23,0.0,0,0,0.0,,1332,0,98,25,0,爱沙尼亚
2020-04-14,,41,0.0,17,6,0.0,,1373,0,115,31,0,爱沙尼亚
2020-04-15,,27,0.0,2,4,0.0,,1400,0,117,35,0,爱沙尼亚
2020-04-16,,34,0.0,16,1,0.0,,1434,0,133,36,0,爱沙尼亚
2020-04-17,,78,0.0,0,2,0.0,,1512,0,133,38,0,爱沙尼亚
2020-04-19,,16,0.0,31,2,0.0,,1528,0,164,40,0,爱沙尼亚
2020-02-27,,1,0.0,0,0,,,1,0,0,0,0,北马其顿
2020-03-09,,3,0.0,0,0,0.0,,4,0,0,0,0,北马其顿
2020-03-10,,3,0.0,0,0,0.0,,7,0,0,0,0,北马其顿
2020-03-11,,2,0.0,0,0,0.0,,9,0,0,0,0,北马其顿
2020-03-14,,4,0.0,0,0,0.0,,13,0,0,0,0,北马其顿
2020-03-15,,5,0.0,0,0,0.0,,18,0,0,0,0,北马其顿
2020-03-17,,13,0.0,0,0,0.0,,31,0,0,0,0,北马其顿
2020-03-18,,4,0.0,0,0,0.0,,35,0,0,0,0,北马其顿
2020-03-22,,79,0.0,0,1,0.0,,114,0,0,1,0,北马其顿
2020-03-23,,22,0.0,1,1,0.0,,136,0,1,2,0,北马其顿
2020-03-26,,41,0.0,0,1,0.0,,177,0,1,3,0,北马其顿
2020-03-27,,24,0.0,2,0,0.0,,201,0,3,3,0,北马其顿
2020-03-28,,40,0.0,0,1,0.0,,241,0,3,4,0,北马其顿
2020-03-29,,16,0.0,0,2,0.0,,257,0,3,6,0,北马其顿
2020-03-30,,2,0.0,0,0,0.0,,259,0,3,6,0,北马其顿
2020-03-31,,70,0.0,9,1,0.0,,329,0,12,7,0,北马其顿
2020-04-03,,101,0.0,0,6,0.0,,430,0,12,13,0,北马其顿
2020-04-04,,53,0.0,8,4,0.0,,483,0,20,17,0,北马其顿
2020-04-05,,72,0.0,3,1,0.0,,555,0,23,18,0,北马其顿
2020-04-06,,15,0.0,7,3,0.0,,570,0,30,21,0,北马其顿
2020-04-08,,47,0.0,5,9,0.0,,617,0,35,30,0,北马其顿
2020-04-09,,46,0.0,2,0,0.0,,663,0,37,30,0,北马其顿
2020-04-10,,48,0.0,4,2,0.0,,711,0,41,32,0,北马其顿
2020-04-11,,49,0.0,0,2,0.0,,760,0,41,34,0,北马其顿
2020-04-12,,68,0.0,0,0,0.0,,828,0,41,34,0,北马其顿
2020-04-13,,26,0.0,3,4,0.0,,854,0,44,38,0,北马其顿
2020-04-14,,54,0.0,42,6,0.0,,908,0,86,44,0,北马其顿
2020-04-15,,66,0.0,12,1,0.0,,974,0,98,45,0,北马其顿
2020-04-16,,107,0.0,23,1,0.0,,1081,0,121,46,0,北马其顿
2020-04-17,,36,0.0,18,3,0.0,,1117,0,139,49,0,北马其顿
2020-04-18,,53,0.0,25,0,0.0,,1170,0,164,49,0,北马其顿
2020-02-28,,1,0.0,0,0,,,1,0,0,0,0,白俄罗斯
2020-03-02,,2,0.0,0,0,,,3,0,0,0,0,白俄罗斯
2020-03-03,,1,0.0,0,0,0.0,,4,0,0,0,0,白俄罗斯
2020-03-04,,2,0.0,0,0,0.0,,6,0,0,0,0,白俄罗斯
2020-03-10,,3,0.0,3,0,0.0,,9,0,3,0,0,白俄罗斯
2020-03-11,,3,0.0,0,0,0.0,,12,0,3,0,0,白俄罗斯
2020-03-14,,15,0.0,0,0,0.0,,27,0,3,0,0,白俄罗斯
2020-03-15,,0,,0,0,,,27,0,3,0,0,白俄罗斯
2020-03-16,,0,,0,0,,,27,0,3,0,0,白俄罗斯
2020-03-17,,9,0.0,0,0,0.0,,36,0,3,0,0,白俄罗斯
2020-03-18,,15,0.0,0,0,0.0,,51,0,3,0,0,白俄罗斯
2020-03-20,,18,0.0,0,0,0.0,,69,0,3,0,0,白俄罗斯
2020-03-21,,7,0.0,12,0,0.0,,76,0,15,0,0,白俄罗斯
2020-03-23,,5,0.0,0,0,0.0,,81,0,15,0,0,白俄罗斯
2020-03-25,,5,0.0,0,0,0.0,,86,0,15,0,0,白俄罗斯
2020-03-26,,0,0.0,14,0,0.0,,86,0,29,0,0,白俄罗斯
2020-03-27,,8,0.0,3,0,0.0,,94,0,32,0,0,白俄罗斯
2020-03-30,,58,0.0,15,0,0.0,,152,0,47,0,0,白俄罗斯
2020-03-31,,0,0.0,0,1,0.0,,152,0,47,1,0,白俄罗斯
2020-04-01,,5,0.0,0,1,0.0,,157,0,47,2,0,白俄罗斯
2020-04-02,,97,0.0,0,2,0.0,,254,0,47,4,0,白俄罗斯
2020-04-03,,97,0.0,0,0,0.0,,351,0,47,4,0,白俄罗斯
2020-04-04,,43,0.0,0,1,0.0,,394,0,47,5,0,白俄罗斯
2020-04-06,,306,0.0,6,8,0.0,,700,0,53,13,0,白俄罗斯
2020-04-07,,161,0.0,1,0,0.0,,861,0,54,13,0,白俄罗斯
2020-04-08,,205,0.0,23,0,0.0,,1066,0,77,13,0,白俄罗斯
2020-04-10,,915,0.0,92,6,0.0,,1981,0,169,19,0,白俄罗斯
2020-04-11,,245,0.0,3,4,0.0,,2226,0,172,23,0,白俄罗斯
2020-04-12,,352,0.0,0,3,0.0,,2578,0,172,26,0,白俄罗斯
2020-04-13,,341,0.0,31,3,0.0,,2919,0,203,29,0,白俄罗斯
2020-04-14,,362,0.0,0,4,0.0,,3281,0,203,33,0,白俄罗斯
2020-04-15,,447,0.0,0,3,0.0,,3728,0,203,36,0,白俄罗斯
2020-04-16,,476,0.0,0,4,0.0,,4204,0,203,40,0,白俄罗斯
2020-04-17,,575,0.0,139,2,0.0,,4779,0,342,42,0,白俄罗斯
2020-02-28,,1,0.0,0,0,,,1,0,0,0,0,立陶宛
2020-03-10,,2,0.0,0,0,0.0,,3,0,0,0,0,立陶宛
2020-03-13,,3,0.0,0,0,0.0,,6,0,0,0,0,立陶宛
2020-03-14,,2,0.0,0,0,0.0,,8,0,0,0,0,立陶宛
2020-03-15,,4,0.0,0,0,0.0,,12,0,0,0,0,立陶宛
2020-03-16,,5,0.0,0,0,0.0,,17,0,0,0,0,立陶宛
2020-03-17,,5,0.0,0,0,0.0,,22,0,0,0,0,立陶宛
2020-03-19,,19,0.0,0,0,0.0,,41,0,0,0,0,立陶宛
2020-03-20,,28,0.0,0,1,0.0,,69,0,0,1,0,立陶宛
2020-03-22,,62,0.0,1,0,0.0,,131,0,1,1,0,立陶宛
2020-03-23,,29,0.0,0,0,0.0,,160,0,1,1,0,立陶宛
2020-03-24,,49,0.0,0,0,0.0,,209,0,1,1,0,立陶宛
2020-03-25,,46,0.0,0,2,0.0,,255,0,1,3,0,立陶宛
2020-03-26,,35,0.0,0,1,0.0,,290,0,1,4,0,立陶宛
2020-03-27,,68,0.0,0,1,0.0,,358,0,1,5,0,立陶宛
2020-03-28,,24,0.0,0,2,0.0,,382,0,1,7,0,立陶宛
2020-03-29,,55,0.0,0,0,0.0,,437,0,1,7,0,立陶宛
2020-03-30,,47,0.0,0,0,0.0,,484,0,1,7,0,立陶宛
2020-03-31,,49,0.0,6,1,0.0,,533,0,7,8,0,立陶宛
2020-04-01,,48,0.0,0,0,0.0,,581,0,7,8,0,立陶宛
2020-04-02,,68,0.0,0,1,0.0,,649,0,7,9,0,立陶宛
2020-04-03,,47,0.0,0,0,0.0,,696,0,7,9,0,立陶宛
2020-04-04,,75,0.0,0,1,0.0,,771,0,7,10,0,立陶宛
2020-04-05,,40,0.0,0,2,0.0,,811,0,7,12,0,立陶宛
2020-04-06,,32,0.0,1,2,0.0,,843,0,8,14,0,立陶宛
2020-04-07,,37,0.0,0,1,0.0,,880,0,8,15,0,立陶宛
2020-04-08,,32,0.0,0,0,0.0,,912,0,8,15,0,立陶宛
2020-04-09,,43,0.0,0,1,0.0,,955,0,8,16,0,立陶宛
2020-04-10,,44,0.0,46,6,0.0,,999,0,54,22,0,立陶宛
2020-04-11,,27,0.0,0,1,0.0,,1026,0,54,23,0,立陶宛
2020-04-12,,27,0.0,43,0,0.0,,1053,0,97,23,0,立陶宛
2020-04-13,,0,,0,0,,,1053,0,97,23,0,立陶宛
2020-04-14,,17,0.0,4,6,0.0,,1070,0,101,29,0,立陶宛
2020-04-15,,21,0.0,37,1,0.0,,1091,0,138,30,0,立陶宛
2020-04-16,,37,0.0,40,1,0.0,,1128,0,178,31,0,立陶宛
2020-04-17,,21,0.0,32,2,0.0,,1149,0,210,33,0,立陶宛
2020-04-18,,90,0.0,18,0,0.0,,1239,0,228,33,0,立陶宛
2020-04-19,,59,0.0,14,0,0.0,,1298,0,242,33,0,立陶宛
2020-02-28,,1,0.0,0,0,,,1,0,0,0,0,阿塞拜疆
2020-02-29,,2,0.0,0,0,,,3,0,0,0,0,阿塞拜疆
2020-03-10,,8,0.0,0,0,0.0,,11,0,0,0,0,阿塞拜疆
2020-03-11,,2,0.0,0,0,0.0,,13,0,0,0,0,阿塞拜疆
2020-03-12,,2,0.0,0,0,0.0,,15,0,0,0,0,阿塞拜疆
2020-03-13,,4,0.0,0,1,0.0,,19,0,0,1,0,阿塞拜疆
2020-03-14,,0,0.0,6,0,0.0,,19,0,6,1,0,阿塞拜疆
2020-03-15,,4,0.0,0,0,0.0,,23,0,6,1,0,阿塞拜疆
2020-03-18,,5,0.0,0,0,0.0,,28,0,6,1,0,阿塞拜疆
2020-03-19,,16,0.0,0,0,0.0,,44,0,6,1,0,阿塞拜疆
2020-03-21,,9,0.0,0,0,0.0,,53,0,6,1,0,阿塞拜疆
2020-03-22,,12,0.0,4,0,0.0,,65,0,10,1,0,阿塞拜疆
2020-03-23,,7,0.0,0,0,0.0,,72,0,10,1,0,阿塞拜疆
2020-03-24,,15,0.0,0,0,0.0,,87,0,10,1,0,阿塞拜疆
2020-03-25,,6,0.0,0,1,0.0,,93,0,10,2,0,阿塞拜疆
2020-03-26,,29,0.0,0,1,0.0,,122,0,10,3,0,阿塞拜疆
2020-03-27,,43,0.0,5,0,0.0,,165,0,15,3,0,阿塞拜疆
2020-03-28,,17,0.0,0,1,0.0,,182,0,15,4,0,阿塞拜疆
2020-03-29,,27,0.0,0,0,0.0,,209,0,15,4,0,阿塞拜疆
2020-03-30,,64,0.0,11,0,0.0,,273,0,26,4,0,阿塞拜疆
2020-03-31,,25,0.0,0,1,0.0,,298,0,26,5,0,阿塞拜疆
2020-04-01,,61,0.0,0,0,0.0,,359,0,26,5,0,阿塞拜疆
2020-04-02,,41,0.0,0,0,0.0,,400,0,26,5,0,阿塞拜疆
2020-04-03,,43,0.0,6,0,0.0,,443,0,32,5,0,阿塞拜疆
2020-04-04,,78,0.0,0,0,0.0,,521,0,32,5,0,阿塞拜疆
2020-04-05,,63,0.0,0,0,0.0,,584,0,32,5,0,阿塞拜疆
2020-04-06,,57,0.0,12,2,0.0,,641,0,44,7,0,阿塞拜疆
2020-04-07,,76,0.0,0,1,0.0,,717,0,44,8,0,阿塞拜疆
2020-04-08,,105,0.0,19,0,0.0,,822,0,63,8,0,阿塞拜疆
2020-04-09,,104,0.0,38,1,0.0,,926,0,101,9,0,阿塞拜疆
2020-04-10,,65,0.0,58,1,0.0,,991,0,159,10,0,阿塞拜疆
2020-04-11,,67,0.0,41,1,0.0,,1058,0,200,11,0,阿塞拜疆
2020-04-13,,90,0.0,89,1,0.0,,1148,0,289,12,0,阿塞拜疆
2020-04-14,,49,0.0,62,1,0.0,,1197,0,351,13,0,阿塞拜疆
2020-04-15,,56,0.0,53,0,0.0,,1253,0,404,13,0,阿塞拜疆
2020-04-16,,30,0.0,56,2,0.0,,1283,0,460,15,0,阿塞拜疆
2020-04-17,,57,0.0,68,0,0.0,,1340,0,528,15,0,阿塞拜疆
2020-03-26,,17,0.0,0,0,0.0,,17,0,0,0,0,美属维尔京群岛
2020-03-30,,2,0.0,0,0,0.0,,19,0,0,0,0,美属维尔京群岛
2020-03-09,,0,0.0,0,0,0.0,,0,0,0,0,0,蒙古
2020-03-10,,1,0.0,0,0,0.0,,1,0,0,0,0,蒙古
2020-03-16,,3,0.0,0,0,0.0,,4,0,0,0,0,蒙古
2020-03-17,,0,,0,0,,,4,0,0,0,0,蒙古
2020-03-18,,2,0.0,0,0,0.0,,6,0,0,0,0,蒙古
2020-03-20,,0,,0,0,,,6,0,0,0,0,蒙古
2020-03-21,,4,0.0,0,0,0.0,,10,0,0,0,0,蒙古
2020-03-25,,1,0.0,0,0,0.0,,11,0,0,0,0,蒙古
2020-03-28,,1,0.0,0,0,0.0,,12,0,0,0,0,蒙古
2020-03-31,,2,0.0,0,0,0.0,,14,0,0,0,0,蒙古
2020-04-05,,0,,0,0,,,14,0,0,0,0,蒙古
2020-04-06,,1,0.0,2,0,0.0,,15,0,2,0,0,蒙古
2020-04-07,,0,0.0,2,0,0.0,,15,0,4,0,0,蒙古
2020-04-08,,1,0.0,0,0,0.0,,16,0,4,0,0,蒙古
2020-04-14,,14,0.0,1,0,0.0,,30,0,5,0,0,蒙古
2020-04-16,,1,0.0,0,0,0.0,,31,0,5,0,0,蒙古
2020-04-19,,1,0.0,0,0,0.0,,32,0,5,0,0,蒙古
2020-03-03,,1,0.0,0,0,,,1,0,0,0,0,乌克兰
2020-03-12,,2,0.0,0,0,0.0,,3,0,0,0,0,乌克兰
2020-03-13,,0,0.0,0,1,0.0,,3,0,0,1,0,乌克兰
2020-03-16,,4,0.0,0,1,0.0,,7,0,0,2,0,乌克兰
2020-03-17,,7,0.0,0,0,0.0,,14,0,0,2,0,乌克兰
2020-03-18,,2,0.0,0,0,0.0,,16,0,0,2,0,乌克兰
2020-03-19,,10,0.0,0,1,0.0,,26,0,0,3,0,乌克兰
2020-03-20,,15,0.0,0,0,0.0,,41,0,0,3,0,乌克兰
2020-03-21,,6,0.0,1,0,0.0,,47,0,1,3,0,乌克兰
2020-03-22,,26,0.0,7,0,0.0,,73,0,8,3,0,乌克兰
2020-03-23,,10,0.0,0,0,0.0,,83,0,8,3,0,乌克兰
2020-03-24,,30,0.0,0,0,0.0,,113,0,8,3,0,乌克兰
2020-03-25,,32,0.0,0,2,0.0,,145,0,8,5,0,乌克兰
2020-03-26,,51,0.0,-7,0,0.0,,196,0,1,5,0,乌克兰
2020-03-27,,22,0.0,3,0,0.0,,218,0,4,5,0,乌克兰
2020-03-28,,200,0.0,1,4,0.0,,418,0,5,9,0,乌克兰
2020-03-29,,62,0.0,1,1,0.0,,480,0,6,10,0,乌克兰
2020-03-30,,68,0.0,2,3,0.0,,548,0,8,13,0,乌克兰
2020-03-31,,121,0.0,2,4,0.0,,669,0,10,17,0,乌克兰
2020-04-01,,135,0.0,3,3,0.0,,804,0,13,20,0,乌克兰
2020-04-02,,93,0.0,6,2,0.0,,897,0,19,22,0,乌克兰
2020-04-03,,199,0.0,3,5,0.0,,1096,0,22,27,0,乌克兰
2020-04-04,,155,0.0,3,5,0.0,,1251,0,25,32,0,乌克兰
2020-04-05,,57,0.0,3,5,0.0,,1308,0,28,37,0,乌克兰
2020-04-06,,11,0.0,0,1,0.0,,1319,0,28,38,0,乌克兰
2020-04-07,,143,0.0,0,7,0.0,,1462,0,28,45,0,乌克兰
2020-04-08,,206,0.0,7,7,0.0,,1668,0,35,52,0,乌克兰
2020-04-09,,224,0.0,10,5,0.0,,1892,0,45,57,0,乌克兰
2020-04-10,,311,0.0,16,12,0.0,,2203,0,61,69,0,乌克兰
2020-04-11,,308,0.0,18,4,0.0,,2511,0,79,73,0,乌克兰
2020-04-12,,266,0.0,0,10,0.0,,2777,0,79,83,0,乌克兰
2020-04-13,,325,0.0,18,10,0.0,,3102,0,97,93,0,乌克兰
2020-04-14,,270,0.0,22,5,0.0,,3372,0,119,98,0,乌克兰
2020-04-15,,392,0.0,24,10,0.0,,3764,0,143,108,0,乌克兰
2020-04-16,,397,0.0,43,8,0.0,,4161,0,186,116,0,乌克兰
2020-04-17,,945,0.0,89,17,0.0,,5106,0,275,133,0,乌克兰
2020-04-19,,343,0.0,72,8,0.0,,5449,0,347,141,0,乌克兰
2020-03-04,,1,0.0,0,0,0.0,,1,0,0,0,0,波兰
2020-03-07,,5,0.0,0,0,0.0,,6,0,0,0,0,波兰
2020-03-08,,2,0.0,0,0,0.0,,8,0,0,0,0,波兰
2020-03-09,,9,0.0,0,0,0.0,,17,0,0,0,0,波兰
2020-03-10,,5,0.0,0,0,0.0,,22,0,0,0,0,波兰
2020-03-11,,9,0.0,0,0,0.0,,31,0,0,0,0,波兰
2020-03-12,,16,0.0,0,1,0.0,,47,0,0,1,0,波兰
2020-03-13,,21,0.0,0,1,0.0,,68,0,0,2,0,波兰
2020-03-14,,36,0.0,0,1,0.0,,104,0,0,3,0,波兰
2020-03-15,,21,0.0,13,0,0.0,,125,0,13,3,0,波兰
2020-03-16,,52,0.0,0,0,0.0,,177,0,13,3,0,波兰
2020-03-17,,61,0.0,0,2,0.0,,238,0,13,5,0,波兰
2020-03-19,,117,0.0,0,0,0.0,,355,0,13,5,0,波兰
2020-03-20,,70,0.0,0,0,0.0,,425,0,13,5,0,波兰
2020-03-21,,111,0.0,0,0,0.0,,536,0,13,5,0,波兰
2020-03-22,,98,0.0,0,2,0.0,,634,0,13,7,0,波兰
2020-03-23,,115,0.0,0,1,0.0,,749,0,13,8,0,波兰
2020-03-24,,152,0.0,0,2,0.0,,901,0,13,10,0,波兰
2020-03-25,,150,0.0,0,4,0.0,,1051,0,13,14,0,波兰
2020-03-26,,170,0.0,0,2,0.0,,1221,0,13,16,0,波兰
2020-03-27,,168,0.0,0,0,0.0,,1389,0,13,16,0,波兰
2020-03-28,,249,0.0,0,2,0.0,,1638,0,13,18,0,波兰
2020-03-29,,224,0.0,0,4,0.0,,1862,0,13,22,0,波兰
2020-03-30,,193,0.0,0,9,0.0,,2055,0,13,31,0,波兰
2020-03-31,,256,0.0,0,2,0.0,,2311,0,13,33,0,波兰
2020-04-01,,243,0.0,0,10,0.0,,2554,0,13,43,0,波兰
2020-04-02,,595,0.0,43,16,0.0,,3149,0,56,59,0,波兰
2020-04-03,,234,0.0,0,12,0.0,,3383,0,56,71,0,波兰
2020-04-04,,244,0.0,60,8,0.0,,3627,0,116,79,0,波兰
2020-04-05,,475,0.0,18,15,0.0,,4102,0,134,94,0,波兰
2020-04-06,,311,0.0,28,13,0.0,,4413,0,162,107,0,波兰
2020-04-07,,435,0.0,29,22,0.0,,4848,0,191,129,0,波兰
2020-04-08,,357,0.0,31,30,0.0,,5205,0,222,159,0,波兰
2020-04-09,,370,0.0,62,15,0.0,,5575,0,284,174,0,波兰
2020-04-10,,380,0.0,34,7,0.0,,5955,0,318,181,0,波兰
2020-04-11,,401,0.0,57,27,0.0,,6356,0,375,208,0,波兰
2020-04-12,,318,0.0,64,24,0.0,,6674,0,439,232,0,波兰
2020-04-13,,260,0.0,48,13,0.0,,6934,0,487,245,0,波兰
2020-04-14,,268,0.0,131,18,0.0,,7202,0,618,263,0,波兰
2020-04-15,,380,0.0,50,23,0.0,,7582,0,668,286,0,波兰
2020-04-16,,336,0.0,106,28,0.0,,7918,0,774,314,0,波兰
2020-04-17,,461,0.0,92,18,0.0,,8379,0,866,332,0,波兰
2020-04-18,,703,0.0,115,18,0.0,,9082,0,981,350,0,波兰
2020-03-05,,1,0.0,0,0,0.0,,1,0,0,0,0,波斯尼亚
2020-03-05,,2,0.0,0,0,0.0,,2,0,0,0,0,波黑
2020-03-07,,1,0.0,0,0,0.0,,3,0,0,0,0,波黑
2020-03-09,,2,0.0,0,0,0.0,,5,0,0,0,0,波黑
2020-03-10,,2,0.0,0,0,0.0,,7,0,0,0,0,波黑
2020-03-12,,4,0.0,0,0,0.0,,11,0,0,0,0,波黑
2020-03-13,,2,0.0,0,0,0.0,,13,0,0,0,0,波黑
2020-03-14,,8,0.0,0,0,0.0,,21,0,0,0,0,波黑
2020-03-15,,3,0.0,0,0,0.0,,24,0,0,0,0,波黑
2020-03-19,,40,0.0,0,0,0.0,,64,0,0,0,0,波黑
2020-03-22,,62,0.0,2,1,0.0,,126,0,2,1,0,波黑
2020-03-23,,5,0.0,0,0,0.0,,131,0,2,1,0,波黑
2020-03-24,,36,0.0,0,0,0.0,,167,0,2,1,0,波黑
2020-03-25,,9,0.0,0,2,0.0,,176,0,2,3,0,波黑
2020-03-26,,9,0.0,0,0,0.0,,185,0,2,3,0,波黑
2020-03-27,,45,0.0,3,1,0.0,,230,0,5,4,0,波黑
2020-03-28,,39,0.0,0,0,0.0,,269,0,5,4,0,波黑
2020-03-29,,58,0.0,3,2,0.0,,327,0,8,6,0,波黑
2020-03-30,,31,0.0,9,3,0.0,,358,0,17,9,0,波黑
2020-03-31,,53,0.0,0,1,0.0,,411,0,17,10,0,波黑
2020-04-03,,168,0.0,10,7,0.0,,579,0,27,17,0,波黑
2020-04-04,,45,0.0,3,4,0.0,,624,0,30,21,0,波黑
2020-04-06,,50,0.0,17,8,0.0,,674,0,47,29,0,波黑
2020-04-07,,98,0.0,21,4,0.0,,772,0,68,33,0,波黑
2020-04-08,,32,0.0,11,1,0.0,,804,0,79,34,0,波黑
